Year,City,Sport,Athlete,Country,Gender,Event,Medal
1994,Lillehammer,Ice Hockey,"BERGKVIST, Jonas",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"BERGLUND, Charles",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"DACKELL, Andreas",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"DUE-BOJE, Christian",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"ERIKSSON, Niklas",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"FORSBERG, Peter",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"HANSSON, Roger",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"JOHANSSON, Roger",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"JONSSON, Jorgen",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"JONSSON, Kenny",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"JONSSON, Tomas",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"JUHLIN, Patrik",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"KJELLBERG, Patric",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"LOOB, Haakan",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"NeSLUND, Mats",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"e_RNSKOG, Stefan",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"ROHLIN, Leif",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"RYDMARK, Daniel",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"SALO, Tommy",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"STILLMAN, Fredrik",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"SVENSSON, Magnus",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Skiing,"WIBERG, Pernilla",SWE,Women,Alpine Combined,Gold
1994,Lillehammer,Skiing,"LINDGREN, Marie",SWE,Women,Aerials,Silver
1994,Lillehammer,Biathlon,"TSERBE-NESSINA, Valentyna",UKR,Women,7.5KM,Bronze
1994,Lillehammer,Skating,"BAIUL, Oksana",UKR,Women,Individual,Gold
1994,Lillehammer,Skating,"KERRIGAN, Nancy",USA,Women,Individual,Silver
1994,Lillehammer,Skating,"CASHMAN, Karen",USA,Women,3000M Relay,Bronze
1994,Lillehammer,Skating,"PETERSON, Amy",USA,Women,3000M Relay,Bronze
1994,Lillehammer,Skating,"SUNDSTROM, Shana",USA,Women,3000M Relay,Bronze
1994,Lillehammer,Skating,"TURNER, Cathy",USA,Women,3000M Relay,Bronze
1994,Lillehammer,Skating,"ZIEGELMEYER, Nikki",USA,Women,3000M Relay,Bronze
1994,Lillehammer,Skating,"BARTZ, Randall",USA,Men,5000M Relay,Silver
1994,Lillehammer,Skating,"COYLE, John",USA,Men,5000M Relay,Silver
1994,Lillehammer,Skating,"FLAIM, Eric",USA,Men,5000M Relay,Silver
1994,Lillehammer,Skating,"GABEL, Andrew",USA,Men,5000M Relay,Silver
1994,Lillehammer,Skating,"GOSKOWICZ, Anthony",USA,Men,5000M Relay,Silver
1994,Lillehammer,Skating,"PETERSON, Amy",USA,Women,500M,Bronze
1994,Lillehammer,Skating,"TURNER, Cathy",USA,Women,500M,Gold
1994,Lillehammer,Skating,"JANSEN, Daniel",USA,Men,1000M,Gold
1994,Lillehammer,Skating,"BLAIR, Bonnie",USA,Women,1000M,Gold
1994,Lillehammer,Skating,"BLAIR, Bonnie",USA,Women,500M,Gold
1994,Lillehammer,Skiing,"MOE, Thomas",USA,Men,Downhill,Gold
1994,Lillehammer,Skiing,"STREET, Picabo",USA,Women,Downhill,Silver
1994,Lillehammer,Skiing,"MOE, Thomas",USA,Men,Super-G,Silver
1994,Lillehammer,Skiing,"ROFFE, Diann",USA,Women,Super-G,Gold
1994,Lillehammer,Skiing,"MCINTYRE, Elizabeth",USA,Women,Moguls,Silver
1994,Lillehammer,Skiing,"CHERYAZOVA, Lina",UZB,Women,Aerials,Gold
1998,Nagano,Skiing,"STEGGALL, Zali",AUS,Women,Slalom,Bronze
1998,Nagano,Luge,"NEUNER, Angelika",AUT,Women,Singles,Bronze
1998,Nagano,Skiing,"MAYER, Christian",AUT,Men,Alpine Combined,Bronze
1998,Nagano,Skiing,"REITER, Mario",AUT,Men,Alpine Combined,Gold
1998,Nagano,Skiing,"TRINKL, Hannes",AUT,Men,Downhill,Bronze
1998,Nagano,Skiing,"MAIER, Hermann",AUT,Men,Giant Slalom,Gold
1998,Nagano,Skiing,"EBERHARTER, Stephan",AUT,Men,Giant Slalom,Silver
1998,Nagano,Skiing,"MEISSNITZER, Alexandra",AUT,Women,Giant Slalom,Silver
1998,Nagano,Skiing,"SYKORA, Thomas",AUT,Men,Slalom,Bronze
1998,Nagano,Skiing,"MAIER, Hermann",AUT,Men,Super-G,Gold
1998,Nagano,Skiing,"KNAUSS, Hans",AUT,Men,Super-G,Silver
1998,Nagano,Skiing,"MEISSNITZER, Alexandra",AUT,Women,Super-G,Bronze
1998,Nagano,Skiing,"DORFMEISTER, Michaela",AUT,Women,Super-G,Silver
1998,Nagano,Skiing,"GANDLER, Markus",AUT,Men,10KM Pursuit,Silver
1998,Nagano,Skiing,"HOFFMANN, Christian",AUT,Men,50KM,Bronze
1998,Nagano,Skiing,"HOELLWARTH, Martin",AUT,Men,K120 Team (90M),Bronze
1998,Nagano,Skiing,"HORNGACHER, Stefan",AUT,Men,K120 Team (90M),Bronze
1998,Nagano,Skiing,"SCHWARZENBERGER, Reinhard",AUT,Men,K120 Team (90M),Bronze
1998,Nagano,Skiing,"WIDHOELZL, Andreas",AUT,Men,K120 Team (90M),Bronze
1998,Nagano,Skiing,"WIDHOELZL, Andreas",AUT,Men,K90 Individual (70M),Bronze
1998,Nagano,Skiing,"KOECK, Brigitte",AUT,Women,Giant-Slalom,Bronze
1998,Nagano,Skating,"VELDKAMP, Bart",BEL,Men,5000M,Bronze
1998,Nagano,Biathlon,"AIDAROV, Aleksei",BLR,Men,20KM,Bronze
1998,Nagano,Skiing,"DASHCHINSKY, Dmitri",BLR,Men,Aerials,Bronze
1998,Nagano,Biathlon,"DAFOVSKA, Ekaterina",BUL,Women,15KM,Gold
1998,Nagano,Bobsleigh,"LUEDERS, Pierre",CAN,Men,Two-Man,Gold
1998,Nagano,Bobsleigh,"MACEACHERN, David",CAN,Men,Two-Man,Gold
1998,Nagano,Curling,"HARRIS, Mike",CAN,Men,Curling,Silver
1998,Nagano,Curling,"HART, Richard",CAN,Men,Curling,Silver
1998,Nagano,Curling,"KARRYS, George",CAN,Men,Curling,Silver
1998,Nagano,Curling,"MITCHELL, Collin",CAN,Men,Curling,Silver
1998,Nagano,Curling,"SAVAGE, Paul",CAN,Men,Curling,Silver
1998,Nagano,Curling,"BETKER, Jan",CAN,Women,Curling,Gold
1998,Nagano,Curling,"FORD, Atina",CAN,Women,Curling,Gold
1998,Nagano,Curling,"GUDEREIT, Marcia",CAN,Women,Curling,Gold
1998,Nagano,Curling,"MCCUSKER, Joan",CAN,Women,Curling,Gold
1998,Nagano,Curling,"SCHMIRLER, Sandra",CAN,Women,Curling,Gold
1998,Nagano,Ice Hockey,"BOTTERILL, Jennifer",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"BRISSON, Therese",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"CAMPBELL, Cassie",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"DIDUCK, Judy",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"DROLET, Nancy",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"DUPUIS, Lori",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"GOYETTE, Danielle",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"HEANEY, Geraldine",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"HEFFORD, Jayna",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"KELLAR, Becky",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"MCCORMACK, Katheryn",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"NYSTROM, Karen",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"REDDON, Lesley",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"RHEAUME, Manon",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"SCHULER, Laura",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"SMITH, Fiona",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"ST-LOUIS, France",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"SUNOHARA, Vicky",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"WICKENHEISER, Hayley",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"WILSON, Stacy",CAN,Women,Ice Hockey,Silver
1998,Nagano,Skating,"STOJKO, Elvis",CAN,Men,Individual,Silver
1998,Nagano,Skating,"BEDARD, Eric",CAN,Men,1000M,Bronze
1998,Nagano,Skating,"BOUDRIAS, Christine",CAN,Women,3000M Relay,Bronze
1998,Nagano,Skating,"CHAREST, Isabelle",CAN,Women,3000M Relay,Bronze
1998,Nagano,Skating,"PERREAULT, Annie",CAN,Women,3000M Relay,Bronze
1998,Nagano,Skating,"VICENT, Tania",CAN,Women,3000M Relay,Bronze
1998,Nagano,Skating,"BEDARD, Eric",CAN,Men,5000M Relay,Gold
1998,Nagano,Skating,"CAMPBELL, Derrick",CAN,Men,5000M Relay,Gold
1998,Nagano,Skating,"DROLET, Francois",CAN,Men,5000M Relay,Gold
1998,Nagano,Skating,"GAGNON, Marc",CAN,Men,5000M Relay,Gold
1998,Nagano,Skating,"PERREAULT, Annie",CAN,Women,500M,Gold
1998,Nagano,Skating,"LEMAY DOAN, Catriona",CAN,Women,1000M,Bronze
1998,Nagano,Skating,"OVERLAND, Kevin",CAN,Men,500M,Bronze
1998,Nagano,Skating,"WOTHERSPOON, Jeremy",CAN,Men,500M,Silver
1998,Nagano,Skating,"LEMAY DOAN, Catriona",CAN,Women,500M,Gold
1998,Nagano,Skating,"AUCH, Susan",CAN,Women,500M,Silver
1998,Nagano,Skiing,"REBAGLIATI, Ross",CAN,Men,Giant-Slalom,Gold
1998,Nagano,Skating,"CHEN, Lu",CHN,Women,Individual,Bronze
1998,Nagano,Skating,"LI, JiaJun",CHN,Men,1000M,Silver
1998,Nagano,Skating,"YANG (S), Yang",CHN,Women,1000M,Silver
1998,Nagano,Skating,"SUN, Dandan",CHN,Women,3000M Relay,Silver
1998,Nagano,Skating,"WANG, Chunlu",CHN,Women,3000M Relay,Silver
1998,Nagano,Skating,"YANG (A), Yang",CHN,Women,3000M Relay,Silver
1998,Nagano,Skating,"YANG (S), Yang",CHN,Women,3000M Relay,Silver
1998,Nagano,Skating,"AN, Yulong",CHN,Men,5000M Relay,Bronze
1998,Nagano,Skating,"FENG, Kai",CHN,Men,5000M Relay,Bronze
1998,Nagano,Skating,"LI, JiaJun",CHN,Men,5000M Relay,Bronze
1998,Nagano,Skating,"YUAN, Ye",CHN,Men,5000M Relay,Bronze
1998,Nagano,Skating,"AN, Yulong",CHN,Men,500M,Silver
1998,Nagano,Skating,"YANG (S), Yang",CHN,Women,500M,Silver
1998,Nagano,Skiing,"XU, Nannan",CHN,Women,Aerials,Silver
1998,Nagano,Ice Hockey,"BERANEK, Josef",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"CALOUN, Jan",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"CECHMANEK, Roman",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"DOPITA, Jiri",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"HAMRLIK, Roman",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"HASEK, Dominik",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"HEJDUK, Milan",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"JAGR, Jaromir",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"KUCERA, Frantisek",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"LANG, Robert",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"MORAVEC, David",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"PATERA, Pavel",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"PROCHAZKA, Libor",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"PROCHAZKA, Martin",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"REICHEL, Robert",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"RUCINSKY, Martin",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"RUZICKA, Vladimir",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"SLEGR, Jiri",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"SMEHLIK, Richard",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"SPACEK, Jaroslav",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"STRAKA, Martin",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"SVOBODA, Petr",CZE,Men,Ice Hockey,Gold
1998,Nagano,Skiing,"NEUMANNOVA, Katerina",CZE,Women,5KM,Silver
1998,Nagano,Skiing,"NEUMANNOVA, Katerina",CZE,Women,Combined 5KM + 10KM Pursuit,Bronze
1998,Nagano,Curling,"BIDSTRUP, Jane",DEN,Women,Curling,Silver
1998,Nagano,Curling,"HOLM, Dorthe",DEN,Women,Curling,Silver
1998,Nagano,Curling,"LAVRSEN, Helena Blach",DEN,Women,Curling,Silver
1998,Nagano,Curling,"POERTNER, Margit",DEN,Women,Curling,Silver
1998,Nagano,Curling,"QVIST, Trine",DEN,Women,Curling,Silver
1998,Nagano,Biathlon,"RAIKKONEN, Ville",FIN,Men,10KM,Bronze
1998,Nagano,Ice Hockey,"BERG, Aki-Petteri",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"GROENMAN, Tomas",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"HELMINEN, Raimo",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"KAPANEN, Sami",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"KOIVU, Saku",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"KURRI, Jari",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"LAUKKANEN, Janne",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"LEHTINEN, Jere",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"LIND, Juha",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"LUMME, Jyrki",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"MYLLYS, Jarmo",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"NIEMINEN, Mika",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"NIINIMAA, Janne",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"NUMMINEN, Teppo",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"PELTONEN, Ville",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"RINTANEN, Kimmo",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"SELANNE, Teemu",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"SULANDER, Ari",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"TAMMI, Jukka",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"TIKKANEN, Esa",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"TIMONEN, Kimmo",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"TOERMAENEN, Antti",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"YLONEN, Juha",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"FISK, Sari",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"HANNINEN, Kirsi",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"HUOTARI, Satu",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"IHALAINEN, Marianne",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"IKONEN, Johanna",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"KROOKS, Sari",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"LAAKSONEN, Emma",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"LANKOSAARI, Sanna",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"LEHTD, Katja",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"LEHTIMAKI, Marika",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"NIEMINEN, Riikka",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"PALVILA, Marja-Helena",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"PUPUTTI, Tuula",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"RANTAMAKI, Karoliina",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"REIMA, Tiia",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"RIIPI, Katja",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"SALO, Paivi",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"SELIN, Maria",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"SNECK, Liisa-Maria",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"VAARAKALLIO, Petra",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Skiing,"MYLLYLAE, Mika",FIN,Men,10KM Pursuit,Bronze
1998,Nagano,Skiing,"MYLLYLAE, Mika",FIN,Men,30KM Mass Start,Gold
1998,Nagano,Skiing,"ISOMETSA, Jari",FIN,Men,4X10KM Relay,Bronze
1998,Nagano,Skiing,"KIRVESNIEMI, Harri",FIN,Men,4X10KM Relay,Bronze
1998,Nagano,Skiing,"MYLLYLAE, Mika",FIN,Men,4X10KM Relay,Bronze
1998,Nagano,Skiing,"REPO, Sami",FIN,Men,4X10KM Relay,Bronze
1998,Nagano,Skiing,"MUSTONEN, Sami",FIN,Men,Moguls,Bronze
1998,Nagano,Skiing,"LAHTELA, Janne",FIN,Men,Moguls,Silver
1998,Nagano,Skiing,"LAJUNEN, Samppa",FIN,Men,Individual,Silver
1998,Nagano,Skiing,"LAJUNEN, Samppa",FIN,Men,Team,Silver
1998,Nagano,Skiing,"MANNINEN, Hannu",FIN,Men,Team,Silver
1998,Nagano,Skiing,"MANTILA, Jari",FIN,Men,Team,Silver
1998,Nagano,Skiing,"NURMELA, Tapio",FIN,Men,Team,Silver
1998,Nagano,Skiing,"SOININEN, Jani",FIN,Men,K120 Individual (90M),Silver
1998,Nagano,Skiing,"SOININEN, Jani",FIN,Men,K90 Individual (70M),Gold
1998,Nagano,Bobsleigh,"HOSTACHE, Emanuel",FRA,Men,Four-Man,Bronze
1998,Nagano,Bobsleigh,"LE CHANONY, Eric",FRA,Men,Four-Man,Bronze
1998,Nagano,Bobsleigh,"MINGEON, Bruno",FRA,Men,Four-Man,Bronze
1998,Nagano,Bobsleigh,"ROBERT, Max",FRA,Men,Four-Man,Bronze
1998,Nagano,Skating,"ANISSINA, Marina",FRA,Women,Ice Dancing,Bronze
1998,Nagano,Skating,"PEIZERAT, Gwendal",FRA,Men,Ice Dancing,Bronze
1998,Nagano,Skating,"CANDELORO, Philippe",FRA,Men,Individual,Bronze
1998,Nagano,Skiing,"CRETIER, Jean-Luc",FRA,Men,Downhill,Gold
1998,Nagano,Skiing,"MASNADA, Florence",FRA,Women,Downhill,Bronze
1998,Nagano,Skiing,"FOUCRAS, Sebastien",FRA,Men,Aerials,Silver
1998,Nagano,Skiing,"BAL, Nicolas",FRA,Men,Team,Bronze
1998,Nagano,Skiing,"GUILLAUME, Sylvain",FRA,Men,Team,Bronze
1998,Nagano,Skiing,"GUY, Fabrice",FRA,Men,Team,Bronze
1998,Nagano,Skiing,"ROUX, Ludovic",FRA,Men,Team,Bronze
1998,Nagano,Skiing,"RUBY, Karine",FRA,Women,Giant-Slalom,Gold
1998,Nagano,Bobsleigh,"ATTWOOD, Paul",GBR,Men,Four-Man,Bronze
1998,Nagano,Bobsleigh,"OLSSON, Sean",GBR,Men,Four-Man,Bronze
1998,Nagano,Bobsleigh,"RUMBOLT, Courtney",GBR,Men,Four-Man,Bronze
1998,Nagano,Bobsleigh,"WARD, Dean",GBR,Men,Four-Man,Bronze
1998,Nagano,Biathlon,"DISL, Uschi",GER,Women,15KM,Bronze
1998,Nagano,Biathlon,"FISCHER, Sven",GER,Men,4X7.5KM Relay,Gold
1998,Nagano,Biathlon,"GROSS, Ricco",GER,Men,4X7.5KM Relay,Gold
1998,Nagano,Biathlon,"LUCK, Frank",GER,Men,4X7.5KM Relay,Gold
1998,Nagano,Biathlon,"SENDEL, Peter",GER,Men,4X7.5KM Relay,Gold
1998,Nagano,Biathlon,"APEL, Katrin",GER,Women,4X7.5KM Relay,Gold
1998,Nagano,Biathlon,"BEHLE-SCHAAF, Petra",GER,Women,4X7.5KM Relay,Gold
1998,Nagano,Biathlon,"DISL, Uschi",GER,Women,4X7.5KM Relay,Gold
1998,Nagano,Biathlon,"ZELLNER, Martina",GER,Women,4X7.5KM Relay,Gold
1998,Nagano,Biathlon,"APEL, Katrin",GER,Women,7.5KM,Bronze
1998,Nagano,Biathlon,"DISL, Uschi",GER,Women,7.5KM,Silver
1998,Nagano,Bobsleigh,"HAMPEL, Olaf",GER,Men,Four-Man,Gold
1998,Nagano,Bobsleigh,"JAKOBS, Marco",GER,Men,Four-Man,Gold
1998,Nagano,Bobsleigh,"LANGEN, Christoph",GER,Men,Four-Man,Gold
1998,Nagano,Bobsleigh,"ZIMMERMANN, Markus",GER,Men,Four-Man,Gold
1998,Nagano,Bobsleigh,"LANGEN, Christoph",GER,Men,Two-Man,Bronze
1998,Nagano,Bobsleigh,"ZIMMERMANN, Markus",GER,Men,Two-Man,Bronze
1998,Nagano,Luge,"BEHRENDT, Jan",GER,Men,Doubles,Gold
1998,Nagano,Luge,"KRAUSSE, Stefan",GER,Men,Doubles,Gold
1998,Nagano,Luge,"MUELLER, Jens",GER,Men,Singles,Bronze
1998,Nagano,Luge,"HACKL, Georg",GER,Men,Singles,Gold
1998,Nagano,Luge,"KRAUSHAAR, Silke",GER,Women,Singles,Gold
1998,Nagano,Luge,"NIEDERNHUBER, Barbara",GER,Women,Singles,Silver
1998,Nagano,Skating,"STEUER, Ingo",GER,Men,Pairs,Bronze
1998,Nagano,Skating,"WOTZEL, Mandy",GER,Women,Pairs,Bronze
1998,Nagano,Skating,"NIEMANN-STIRNEMANN, Gunda",GER,Women,1500M,Silver
1998,Nagano,Skating,"FRIESINGER-POSTMA, Anna",GER,Women,3000M,Bronze
1998,Nagano,Skating,"NIEMANN-STIRNEMANN, Gunda",GER,Women,3000M,Gold
1998,Nagano,Skating,"PECHSTEIN, Claudia",GER,Women,3000M,Silver
1998,Nagano,Skating,"PECHSTEIN, Claudia",GER,Women,5000M,Gold
1998,Nagano,Skating,"NIEMANN-STIRNEMANN, Gunda",GER,Women,5000M,Silver
1998,Nagano,Skiing,"GERG, Hilde",GER,Women,Alpine Combined,Bronze
1998,Nagano,Skiing,"SEIZINGER, Katja",GER,Women,Alpine Combined,Gold
1998,Nagano,Skiing,"ERTL, Martina",GER,Women,Alpine Combined,Silver
1998,Nagano,Skiing,"SEIZINGER, Katja",GER,Women,Downhill,Gold
1998,Nagano,Skiing,"SEIZINGER, Katja",GER,Women,Giant Slalom,Bronze
1998,Nagano,Skiing,"GERG, Hilde",GER,Women,Slalom,Gold
1998,Nagano,Skiing,"MITTERMAYER, Tatjana",GER,Women,Moguls,Silver
1998,Nagano,Skiing,"HANNAWALD, Sven",GER,Men,K120 Team (90M),Silver
1998,Nagano,Skiing,"JAEKLE, Hansjoerg",GER,Men,K120 Team (90M),Silver
1998,Nagano,Skiing,"SCHMITT, Martin",GER,Men,K120 Team (90M),Silver
1998,Nagano,Skiing,"THOMA, Dieter",GER,Men,K120 Team (90M),Silver
1998,Nagano,Skiing,"RENOTH, Heidi Maria",GER,Women,Giant-Slalom,Silver
1998,Nagano,Skiing,"THOST, Nicola",GER,Women,Half-Pipe,Gold
1998,Nagano,Biathlon,"CARRARA, Pier Alberto",ITA,Men,20KM,Silver
1998,Nagano,Bobsleigh,"HUBER, Guenther",ITA,Men,Two-Man,Gold
1998,Nagano,Bobsleigh,"TARTAGLIA, Antonio",ITA,Men,Two-Man,Gold
1998,Nagano,Luge,"ZOEGGELER, Armin",ITA,Men,Singles,Silver
1998,Nagano,Skiing,"COMPAGNONI, Deborah",ITA,Women,Giant Slalom,Gold
1998,Nagano,Skiing,"COMPAGNONI, Deborah",ITA,Women,Slalom,Silver
1998,Nagano,Skiing,"BELMONDO, Stefania",ITA,Women,30KM,Silver
1998,Nagano,Skiing,"FAUNER, Silvio",ITA,Men,30KM Mass Start,Bronze
1998,Nagano,Skiing,"ALBARELLO, Marco",ITA,Men,4X10KM Relay,Silver
1998,Nagano,Skiing,"FAUNER, Silvio",ITA,Men,4X10KM Relay,Silver
1998,Nagano,Skiing,"MAY, Fabio",ITA,Men,4X10KM Relay,Silver
1998,Nagano,Skiing,"VALBUSA, Fulvio",ITA,Men,4X10KM Relay,Silver
1998,Nagano,Skiing,"BELMONDO, Stefania",ITA,Women,4X5KM Relay,Bronze
1998,Nagano,Skiing,"DI CENTA, Manuela",ITA,Women,4X5KM Relay,Bronze
1998,Nagano,Skiing,"MORODER, Karin",ITA,Women,4X5KM Relay,Bronze
1998,Nagano,Skiing,"PARUZZI, Gabriella",ITA,Women,4X5KM Relay,Bronze
1998,Nagano,Skiing,"PRUGGER, Thomas",ITA,Men,Giant-Slalom,Silver
1998,Nagano,Skating,"UEMATSU, Hitoshi",JPN,Men,500M,Bronze
1998,Nagano,Skating,"NISHITANI, Takafumi",JPN,Men,500M,Gold
1998,Nagano,Skating,"SHIMIZU, Hiroyasu",JPN,Men,1000M,Bronze
1998,Nagano,Skating,"SHIMIZU, Hiroyasu",JPN,Men,500M,Gold
1998,Nagano,Skating,"OKAZAKI, Tomomi",JPN,Women,500M,Bronze
1998,Nagano,Skiing,"SATOYA, Tae",JPN,Women,Moguls,Gold
1998,Nagano,Skiing,"HARADA, Masahiko",JPN,Men,K120 Individual (90M),Bronze
1998,Nagano,Skiing,"FUNAKI, Kazuyoshi",JPN,Men,K120 Individual (90M),Gold
