Year,City,Sport,Athlete,Country,Gender,Event,Medal
1980,Lake Placid,Skating,"JENSEN, Bje_rg Eva",NOR,Women,3000M,Gold
1980,Lake Placid,Skating,"OXHOLM, Tom Erik",NOR,Men,5000M,Bronze
1980,Lake Placid,Skating,"STENSHJEMMET, Kai Arne",NOR,Men,5000M,Silver
1980,Lake Placid,Skiing,"AUNLI, Ove",NOR,Men,15KM,Bronze
1980,Lake Placid,Skiing,"AALAND, Per Knut",NOR,Men,4X10KM Relay,Silver
1980,Lake Placid,Skiing,"AUNLI, Ove",NOR,Men,4X10KM Relay,Silver
1980,Lake Placid,Skiing,"BRAA, Oddvar",NOR,Men,4X10KM Relay,Silver
1980,Lake Placid,Skiing,"ERIKSEN, Lars Erik",NOR,Men,4X10KM Relay,Silver
1980,Lake Placid,Skiing,"AUNLI, Berit",NOR,Women,4X5KM Relay,Bronze
1980,Lake Placid,Skiing,"Be_E, Anette",NOR,Women,4X5KM Relay,Bronze
1980,Lake Placid,Skiing,"MYRMAEL, Marit",NOR,Women,4X5KM Relay,Bronze
1980,Lake Placid,Skiing,"PETTERSEN, Brit",NOR,Women,4X5KM Relay,Bronze
1980,Lake Placid,Bobsleigh,"BeCHLI, Ulrich",SUI,Men,Four-Man,Silver
1980,Lake Placid,Bobsleigh,"BENZ, Joseph",SUI,Men,Four-Man,Silver
1980,Lake Placid,Bobsleigh,"MARTI, Rudolf",SUI,Men,Four-Man,Silver
1980,Lake Placid,Bobsleigh,"SCHeRER, Erich",SUI,Men,Four-Man,Silver
1980,Lake Placid,Bobsleigh,"BENZ, Joseph",SUI,Men,Two-Man,Gold
1980,Lake Placid,Bobsleigh,"SCHeRER, Erich",SUI,Men,Two-Man,Gold
1980,Lake Placid,Skiing,"NADIG, Marie-Theres",SUI,Women,Downhill,Bronze
1980,Lake Placid,Skiing,"LeeTHY, Jacques",SUI,Men,Slalom,Bronze
1980,Lake Placid,Skiing,"HESS, Erika",SUI,Women,Slalom,Bronze
1980,Lake Placid,Ice Hockey,"AAHLBERG, Mats",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"ANDERSSON, Sture",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"BERGLUND, Bo",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"ERIKSSON, Jan",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"ERIKSSON, Lars Haakan",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"ERIKSSON, Thomas",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"HOLMGREN, Leif",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"JONSSON, Tomas",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"LINDBERGH, Per-Eric",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"Le_FQVIST, William",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"LUNDHOLM, Bengt",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"LUNDQVIST, Per",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"MOLIN, Lars",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"NeSLUND, Mats",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"NORBERG, Lennart",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"SAMUELSSON, Tommy",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"Se_DERSTRe_M, Dan",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"WALTIN, Mats",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,"WEINSTOCK, Ulf",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Skiing,"STENMARK, Ingemar",SWE,Men,Giant Slalom,Gold
1980,Lake Placid,Skiing,"STENMARK, Ingemar",SWE,Men,Slalom,Gold
1980,Lake Placid,Skiing,"WASSBERG, Thomas",SWE,Men,15KM,Gold
1980,Lake Placid,Skiing,"JERIOVA, Kvetoslava",TCH,Women,5KM,Bronze
1980,Lake Placid,Biathlon,"ALYABYEV, Anatoly",URS,Men,10KM,Bronze
1980,Lake Placid,Biathlon,"ALIKIN, Vladimir",URS,Men,10KM,Silver
1980,Lake Placid,Biathlon,"ALYABYEV, Anatoly",URS,Men,20KM,Gold
1980,Lake Placid,Biathlon,"ALIKIN, Vladimir",URS,Men,4X7.5KM Relay,Gold
1980,Lake Placid,Biathlon,"ALYABYEV, Anatoly",URS,Men,4X7.5KM Relay,Gold
1980,Lake Placid,Biathlon,"BARNACHOV, Vladimir",URS,Men,4X7.5KM Relay,Gold
1980,Lake Placid,Biathlon,"TIKHONOV, Aleksandr",URS,Men,4X7.5KM Relay,Gold
1980,Lake Placid,Ice Hockey,"BALDERIS, Helmuts",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"BILJALETDINOV, Zinetula",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"FETISOV, Viacheslav",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"GOLIKOV, Aleksandr",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"GOLIKOV, Vladimir",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"KASATONOV, Aleksei",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"KHARLAMOV, Valery",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"KRUTOV, Vladimir",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"LEBEDEV, Yuri",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"MAKAROV, Sergei",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"MALTSEV, Aleksandr",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"MIKHAYLOV, Boris",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"MYSHKIN, Vladimir",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"PERVUKHINE, Vasili",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"PETROV, Vladimir",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"SKVORTSOV, Aleksandr",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"STARIKOV, Sergei",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"TRETYAK, Vladislav",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"VASILYEV, Valery",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Ice Hockey,"ZHLUKTOV, Viktor",URS,Men,Ice Hockey,Silver
1980,Lake Placid,Luge,"AMANTOVA, Ingrida",URS,Women,Singles,Bronze
1980,Lake Placid,Luge,"ZOZULA, Vera",URS,Women,Singles,Gold
1980,Lake Placid,Skating,"MINENKOV, Andrey",URS,Men,Ice Dancing,Bronze
1980,Lake Placid,Skating,"MOISEYEVA, Irina",URS,Women,Ice Dancing,Bronze
1980,Lake Placid,Skating,"KARPONOSOV, Gennady",URS,Men,Ice Dancing,Gold
1980,Lake Placid,Skating,"LINICHUK, Natalya",URS,Women,Ice Dancing,Gold
1980,Lake Placid,Skating,"RODNINA, Irina",URS,Women,Pairs,Gold
1980,Lake Placid,Skating,"ZAYTSEV, Aleksandr",URS,Men,Pairs,Gold
1980,Lake Placid,Skating,"CHERKASOVA, Marina",URS,Women,Pairs,Silver
1980,Lake Placid,Skating,"SHAKRAY, Sergey",URS,Men,Pairs,Silver
1980,Lake Placid,Skating,"LOBANOV, Vladimir",URS,Men,1000M,Bronze
1980,Lake Placid,Skating,"PETRUSEVA, Natalya",URS,Women,1000M,Gold
1980,Lake Placid,Skating,"KULIKOV, Yevgeny",URS,Men,500M,Silver
1980,Lake Placid,Skating,"PETRUSEVA, Natalya",URS,Women,500M,Bronze
1980,Lake Placid,Skiing,"ZIMYATOV, Nikolay",URS,Men,30KM Mass Start,Gold
1980,Lake Placid,Skiing,"ROCHEV, Vasily",URS,Men,30KM Mass Start,Silver
1980,Lake Placid,Skiing,"BAZHUKOV, Nikolay",URS,Men,4X10KM Relay,Gold
1980,Lake Placid,Skiing,"BELYAEV, Yevgeny",URS,Men,4X10KM Relay,Gold
1980,Lake Placid,Skiing,"ROCHEV, Vasily",URS,Men,4X10KM Relay,Gold
1980,Lake Placid,Skiing,"ZIMYATOV, Nikolay",URS,Men,4X10KM Relay,Gold
1980,Lake Placid,Skiing,"BALDYCHEVA, Nina",URS,Women,4X5KM Relay,Silver
1980,Lake Placid,Skiing,"KULAKOVA, Galina",URS,Women,4X5KM Relay,Silver
1980,Lake Placid,Skiing,"ROCHEVA, Nina",URS,Women,4X5KM Relay,Silver
1980,Lake Placid,Skiing,"SMETANINA, Raisa",URS,Women,4X5KM Relay,Silver
1980,Lake Placid,Skiing,"ZAVYALOV, Aleksandr",URS,Men,50KM,Bronze
1980,Lake Placid,Skiing,"ZIMYATOV, Nikolay",URS,Men,50KM,Gold
1980,Lake Placid,Skiing,"SMETANINA, Raisa",URS,Women,5KM,Gold
1980,Lake Placid,Ice Hockey,"BAKER, William",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"BROTEN, Neal",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"CHRISTIAN, David",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"CHRISTOFF, Steven",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"CRAIG, James",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"ERUZIONE, Michael",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"HARRINGTON, John",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"JOHNSON, Mark",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"MCCLANAHAN, Robert",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"MORROW, Kenneth",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"O'CALLAHAN, John",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"PAVELICH, Mark",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"RAMSEY, Michael",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"SCHNEIDER, William",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"SILK, David",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"STROBEL, Eric",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"SUTER, Robert",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"VERCHOTA, Philip",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,"WELLS, Mark",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Skating,"TICKNER, Charles",USA,Men,Individual,Bronze
1980,Lake Placid,Skating,"FRATIANNE, Linda",USA,Women,Individual,Silver
1980,Lake Placid,Skating,"HEIDEN, Eric",USA,Men,10000M,Gold
1980,Lake Placid,Skating,"HEIDEN, Eric",USA,Men,1000M,Gold
1980,Lake Placid,Skating,"MUELLER, Leah",USA,Women,1000M,Silver
1980,Lake Placid,Skating,"HEIDEN, Eric",USA,Men,1500M,Gold
1980,Lake Placid,Skating,"HEIDEN, Beth",USA,Women,3000M,Bronze
1980,Lake Placid,Skating,"HEIDEN, Eric",USA,Men,5000M,Gold
1980,Lake Placid,Skating,"HEIDEN, Eric",USA,Men,500M,Gold
1980,Lake Placid,Skating,"MUELLER, Leah",USA,Women,500M,Silver
1980,Lake Placid,Skiing,"MAHRE, Phillip",USA,Men,Slalom,Silver
1984,Sarajevo,Skiing,"STEINER, Anton",AUT,Men,Downhill,Bronze
1984,Sarajevo,Skating,"ORSER, Brian",CAN,Men,Individual,Silver
1984,Sarajevo,Skating,"BOUCHER, Gaetan",CAN,Men,1000M,Gold
1984,Sarajevo,Skating,"BOUCHER, Gaetan",CAN,Men,1500M,Gold
1984,Sarajevo,Skating,"BOUCHER, Gaetan",CAN,Men,500M,Bronze
1984,Sarajevo,Skiing,"KIRVESNIEMI, Marja-Liisa",FIN,Women,10KM,Gold
1984,Sarajevo,Skiing,"KIRVESNIEMI, Harri",FIN,Men,15KM,Bronze
1984,Sarajevo,Skiing,"KARVONEN, Aki",FIN,Men,15KM,Silver
1984,Sarajevo,Skiing,"KIRVESNIEMI, Marja-Liisa",FIN,Women,20KM,Gold
1984,Sarajevo,Skiing,"KARVONEN, Aki",FIN,Men,4X10KM Relay,Bronze
1984,Sarajevo,Skiing,"KIRVESNIEMI, Harri",FIN,Men,4X10KM Relay,Bronze
1984,Sarajevo,Skiing,"MIETO, Juha",FIN,Men,4X10KM Relay,Bronze
1984,Sarajevo,Skiing,"RISTANEN, Kari",FIN,Men,4X10KM Relay,Bronze
1984,Sarajevo,Skiing,"HYYTIAINEN, Eija",FIN,Women,4X5KM Relay,Bronze
1984,Sarajevo,Skiing,"KIRVESNIEMI, Marja-Liisa",FIN,Women,4X5KM Relay,Bronze
1984,Sarajevo,Skiing,"MeeTTe, Pirkko",FIN,Women,4X5KM Relay,Bronze
1984,Sarajevo,Skiing,"MATIKAINEN, Marjo",FIN,Women,4X5KM Relay,Bronze
1984,Sarajevo,Skiing,"KARVONEN, Aki",FIN,Men,50KM,Bronze
1984,Sarajevo,Skiing,"KIRVESNIEMI, Marja-Liisa",FIN,Women,5KM,Gold
1984,Sarajevo,Skiing,"YLIPULLI, Jukka",FIN,Men,Individual,Bronze
1984,Sarajevo,Skiing,"KARJALAINEN, Jouko",FIN,Men,Individual,Silver
1984,Sarajevo,Skiing,"NYKANEN, Matti",FIN,Men,K120 Individual (90M),Gold
1984,Sarajevo,Skiing,"PUIKKONEN, Jari",FIN,Men,K90 Individual (70M),Bronze
1984,Sarajevo,Skiing,"NYKANEN, Matti",FIN,Men,K90 Individual (70M),Silver
1984,Sarajevo,Skiing,"PELEN, Perrine",FRA,Women,Giant Slalom,Bronze
1984,Sarajevo,Skiing,"BOUVET, Didier",FRA,Men,Slalom,Bronze
1984,Sarajevo,Skiing,"PELEN, Perrine",FRA,Women,Slalom,Silver
1984,Sarajevo,Biathlon,"ANGERER, Peter",FRG,Men,10KM,Silver
1984,Sarajevo,Biathlon,"ANGERER, Peter",FRG,Men,20KM,Gold
1984,Sarajevo,Biathlon,"ANGERER, Peter",FRG,Men,4X7.5KM Relay,Bronze
1984,Sarajevo,Biathlon,"FISCHER, Fritz",FRG,Men,4X7.5KM Relay,Bronze
1984,Sarajevo,Biathlon,"PICHLER, Walter",FRG,Men,4X7.5KM Relay,Bronze
1984,Sarajevo,Biathlon,"REITER, Ernst",FRG,Men,4X7.5KM Relay,Bronze
1984,Sarajevo,Luge,"STANGASSINGER, Hans",FRG,Men,Doubles,Gold
1984,Sarajevo,Luge,"WEMBACHER, Franz",FRG,Men,Doubles,Gold
1984,Sarajevo,Skating,"DEAN, Christopher",GBR,Men,Ice Dancing,Gold
1984,Sarajevo,Skating,"TORVILL, Jayne",GBR,Women,Ice Dancing,Gold
1984,Sarajevo,Biathlon,"JACOB, Matthias",GDR,Men,10KM,Bronze
1984,Sarajevo,Biathlon,"ROETSCH, Frank-Peter",GDR,Men,20KM,Silver
1984,Sarajevo,Bobsleigh,"HOPPE, Wolfgang",GDR,Men,Four-Man,Gold
1984,Sarajevo,Bobsleigh,"KIRCHNER, Andreas",GDR,Men,Four-Man,Gold
1984,Sarajevo,Bobsleigh,"SCHAUERHAMMER, Dietmar",GDR,Men,Four-Man,Gold
1984,Sarajevo,Bobsleigh,"WETZIG, Roland",GDR,Men,Four-Man,Gold
1984,Sarajevo,Bobsleigh,"LEHMANN, Bernhard",GDR,Men,Four-Man,Silver
1984,Sarajevo,Bobsleigh,"MUSIOL, Bogdan",GDR,Men,Four-Man,Silver
1984,Sarajevo,Bobsleigh,"VOGE, Ingo",GDR,Men,Four-Man,Silver
1984,Sarajevo,Bobsleigh,"WEISE, Eberhard",GDR,Men,Four-Man,Silver
1984,Sarajevo,Bobsleigh,"HOPPE, Wolfgang",GDR,Men,Two-Man,Gold
1984,Sarajevo,Bobsleigh,"SCHAUERHAMMER, Dietmar",GDR,Men,Two-Man,Gold
1984,Sarajevo,Bobsleigh,"LEHMANN, Bernhard",GDR,Men,Two-Man,Silver
1984,Sarajevo,Bobsleigh,"MUSIOL, Bogdan",GDR,Men,Two-Man,Silver
1984,Sarajevo,Luge,"HOFFMANN, Je_rg",GDR,Men,Doubles,Bronze
1984,Sarajevo,Luge,"PIETZSCH, Jochen",GDR,Men,Doubles,Bronze
1984,Sarajevo,Luge,"OBERHOFFNER, Ute",GDR,Women,Singles,Bronze
1984,Sarajevo,Luge,"WALTER, Steffi",GDR,Women,Singles,Gold
1984,Sarajevo,Luge,"SCHMIDT, Bettina",GDR,Women,Singles,Silver
1984,Sarajevo,Skating,"WITT, Katarina",GDR,Women,Individual,Gold
1984,Sarajevo,Skating,"SCHe_FISCH, Rene",GDR,Men,10000M,Bronze
1984,Sarajevo,Skating,"KANIA, Karin",GDR,Women,1000M,Gold
1984,Sarajevo,Skating,"EHRIG, Andrea",GDR,Women,1000M,Silver
1984,Sarajevo,Skating,"KANIA, Karin",GDR,Women,1500M,Gold
1984,Sarajevo,Skating,"EHRIG, Andrea",GDR,Women,1500M,Silver
1984,Sarajevo,Skating,"ZANGE, Gabi",GDR,Women,3000M,Bronze
1984,Sarajevo,Skating,"EHRIG, Andrea",GDR,Women,3000M,Gold
1984,Sarajevo,Skating,"KANIA, Karin",GDR,Women,3000M,Silver
1984,Sarajevo,Skating,"SCHe_FISCH, Rene",GDR,Men,5000M,Bronze
1984,Sarajevo,Skating,"LUDING, Christa",GDR,Women,500M,Gold
1984,Sarajevo,Skating,"KANIA, Karin",GDR,Women,500M,Silver
1984,Sarajevo,Skiing,"WEISSFLOG, Jens",GDR,Men,K120 Individual (90M),Silver
1984,Sarajevo,Skiing,"WEISSFLOG, Jens",GDR,Men,K90 Individual (70M),Gold
1984,Sarajevo,Luge,"HILDGARTNER, Paul",ITA,Men,Singles,Gold
1984,Sarajevo,Skiing,"MAGONI, Paoletta",ITA,Women,Slalom,Gold
1984,Sarajevo,Skating,"KITAZAWA, Yoshihiro",JPN,Men,500M,Silver
1984,Sarajevo,Skiing,"WENZEL, Andreas",LIE,Men,Giant Slalom,Bronze
1984,Sarajevo,Skiing,"KONZETT, Ursula",LIE,Women,Slalom,Bronze
1984,Sarajevo,Biathlon,"KVALFOSS, Eirik",NOR,Men,10KM,Gold
1984,Sarajevo,Biathlon,"KVALFOSS, Eirik",NOR,Men,20KM,Bronze
1984,Sarajevo,Biathlon,"KVALFOSS, Eirik",NOR,Men,4X7.5KM Relay,Silver
1984,Sarajevo,Biathlon,"LIRHUS, Odd",NOR,Men,4X7.5KM Relay,Silver
1984,Sarajevo,Biathlon,"Se_BAK, Kjell",NOR,Men,4X7.5KM Relay,Silver
1984,Sarajevo,Biathlon,"STORSVEEN, Rolf",NOR,Men,4X7.5KM Relay,Silver
1984,Sarajevo,Skating,"ENGELSTAD, Kai Arne",NOR,Men,1000M,Bronze
1984,Sarajevo,Skiing,"PETTERSEN, Brit",NOR,Women,10KM,Bronze
1984,Sarajevo,Skiing,"JAHREN, Anne",NOR,Women,20KM,Bronze
1984,Sarajevo,Skiing,"AUNLI, Berit",NOR,Women,4X5KM Relay,Gold
1984,Sarajevo,Skiing,"JAHREN, Anne",NOR,Women,4X5KM Relay,Gold
1984,Sarajevo,Skiing,"NYBRAATEN, Inger Helene",NOR,Women,4X5KM Relay,Gold
1984,Sarajevo,Skiing,"PETTERSEN, Brit",NOR,Women,4X5KM Relay,Gold
1984,Sarajevo,Skiing,"AUNLI, Berit",NOR,Women,5KM,Silver
1984,Sarajevo,Skiing,"SANDBERG, Tom",NOR,Men,Individual,Gold
1984,Sarajevo,Bobsleigh,"FREIERMUTH, Rico",SUI,Men,Four-Man,Bronze
1984,Sarajevo,Bobsleigh,"GIOBELLINA, Silvio",SUI,Men,Four-Man,Bronze
1984,Sarajevo,Bobsleigh,"SALZMANN, Urs",SUI,Men,Four-Man,Bronze
1984,Sarajevo,Bobsleigh,"STETTLER, Heinz",SUI,Men,Four-Man,Bronze
1984,Sarajevo,Skiing,"MeeLLER, Peter",SUI,Men,Downhill,Silver
1984,Sarajevo,Skiing,"FIGINI, Michela",SUI,Women,Downhill,Gold
1984,Sarajevo,Skiing,"WALLISER, Maria",SUI,Women,Downhill,Silver
1984,Sarajevo,Skiing,"JULEN, Max",SUI,Men,Giant Slalom,Gold
1984,Sarajevo,Ice Hockey,"AAHLEN, Thomas",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"EKLUND, Per-Erik",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"EKLUND, Thomas",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"ERICSSON, Bo",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"ERIKSSON, Lars Haakan",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"GRADIN, Peter",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"HESSEL, Mats",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"HJeLM, Peter Michael",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"LINDBLOM, Ge_ran",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"Me_RTH, Tommy",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"NORDIN, Leif Haakan",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"e_HLING, Jens",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"RIDDERVALL, Rolf-Lennart",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"RUNDQVIST, Thomas",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"SANDSTROEM, Thomas",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"Se_DERGREN, Karl Haakan",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"THELIN, Mats",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"THELVEN, Arne Michael",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"WeLITALO, Ge_te",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Ice Hockey,"WALTIN, Mats",SWE,Men,Ice Hockey,Bronze
1984,Sarajevo,Skating,"GUSTAFSON, Tomas",SWE,Men,10000M,Silver
1984,Sarajevo,Skating,"GUSTAFSON, Tomas",SWE,Men,5000M,Gold
1984,Sarajevo,Skiing,"SVAN, Gunde Anders",SWE,Men,15KM,Gold
1984,Sarajevo,Skiing,"SVAN, Gunde Anders",SWE,Men,30KM Mass Start,Bronze
1984,Sarajevo,Skiing,"KOHLBERG, Benny Tord",SWE,Men,4X10KM Relay,Gold
1984,Sarajevo,Skiing,"OTTOSSON, Jan",SWE,Men,4X10KM Relay,Gold
1984,Sarajevo,Skiing,"SVAN, Gunde Anders",SWE,Men,4X10KM Relay,Gold
1984,Sarajevo,Skiing,"WASSBERG, Thomas",SWE,Men,4X10KM Relay,Gold
1984,Sarajevo,Skiing,"WASSBERG, Thomas",SWE,Men,50KM,Gold
1984,Sarajevo,Skiing,"SVAN, Gunde Anders",SWE,Men,50KM,Silver
1984,Sarajevo,Ice Hockey,"BENAK, Jaroslav",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"CALDR, Vladimir",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"CERNIK, Frantisek",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"CHALUPA, Milan",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"HORAVA, Miloslav",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"HRDINA, Jiri",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"KADLEC, Arnold",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"KORBELA, Jaroslav",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"KRALIK, Jiri",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"KYHOS, Vladimir",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"LALA, Jiri",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"LIBA, Igor",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"LUKAC, Vincent",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"PASEK, Dusan",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"RICHTER, Pavel",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"RUSNAK, Darius",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"RUZICKA, Vladimir",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"SINDEL, Jaromir",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"SVOBODA, Radoslav",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Ice Hockey,"UVIRA, Eduard",TCH,Men,Ice Hockey,Silver
1984,Sarajevo,Skating,"SABOVCIK, Josef",TCH,Men,Individual,Bronze
1984,Sarajevo,Skiing,"CHARVATOVA, Olga",TCH,Women,Downhill,Bronze
1984,Sarajevo,Skiing,"JERIOVA, Kvetoslava",TCH,Women,4X5KM Relay,Silver
1984,Sarajevo,Skiing,"PAULU, Blanka",TCH,Women,4X5KM Relay,Silver
1984,Sarajevo,Skiing,"SCHVUBOVA, Dagmar",TCH,Women,4X5KM Relay,Silver
1984,Sarajevo,Skiing,"SVOBODOVA, Gabriela",TCH,Women,4X5KM Relay,Silver
1984,Sarajevo,Skiing,"JERIOVA, Kvetoslava",TCH,Women,5KM,Bronze
1984,Sarajevo,Skiing,"PLOC, Pavel",TCH,Men,K120 Individual (90M),Bronze
1984,Sarajevo,Biathlon,"BULIGINE, Sergei",URS,Men,4X7.5KM Relay,Gold
1984,Sarajevo,Biathlon,"KACHKAROV, Yuri",URS,Men,4X7.5KM Relay,Gold
1984,Sarajevo,Biathlon,"SHALNA, Alguimantas",URS,Men,4X7.5KM Relay,Gold
1984,Sarajevo,Biathlon,"VASSILIEV, Dmitri",URS,Men,4X7.5KM Relay,Gold
1984,Sarajevo,Bobsleigh,"ALEKSANDROV, Vladimir",URS,Men,Two-Man,Bronze
1984,Sarajevo,Bobsleigh,"EKMANIS, Zintis",URS,Men,Two-Man,Bronze
1984,Sarajevo,Ice Hockey,"BILJALETDINOV, Zinetula",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"CHEPELEV, Sergei",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"DROZDETSKI, Nikolai",URS,Men,Ice Hockey,Gold
1984,Sarajevo,Ice Hockey,"FETISOV, Viacheslav",URS,Men,Ice Hockey,Gold
