Year,City,Sport,Athlete,Country,Gender,Event,Medal
1932,Lake Placid,Ice Hockey,"CHASE, John Pierce",USA,Men,Ice Hockey,Silver
1932,Lake Placid,Ice Hockey,"COOKMAN, John Emery",USA,Men,Ice Hockey,Silver
1932,Lake Placid,Ice Hockey,"EVERETT, Douglas Newton",USA,Men,Ice Hockey,Silver
1932,Lake Placid,Ice Hockey,"FARRELL, Franklin",USA,Men,Ice Hockey,Silver
1932,Lake Placid,Ice Hockey,"FITZGERALD, Joseph",USA,Men,Ice Hockey,Silver
1932,Lake Placid,Ice Hockey,"FRAZIER, Edward Hartwell",USA,Men,Ice Hockey,Silver
1932,Lake Placid,Ice Hockey,"GARRISON, John Bright",USA,Men,Ice Hockey,Silver
1932,Lake Placid,Ice Hockey,"HALLOCK, Gerard",USA,Men,Ice Hockey,Silver
1932,Lake Placid,Ice Hockey,"LIVINGSTON, Robert Cambridge",USA,Men,Ice Hockey,Silver
1932,Lake Placid,Ice Hockey,"NELSON, Francis Augustus",USA,Men,Ice Hockey,Silver
1932,Lake Placid,Ice Hockey,"PALMER, Winthrop Hale",USA,Men,Ice Hockey,Silver
1932,Lake Placid,Ice Hockey,"SMITH, Gordon",USA,Men,Ice Hockey,Silver
1932,Lake Placid,Skating,"VINSON, Maribel",USA,Women,Individual,Bronze
1932,Lake Placid,Skating,"BADGER, Sherwin",USA,Men,Pairs,Silver
1932,Lake Placid,Skating,"LOUGHRAN, Beatrix",USA,Women,Pairs,Silver
1932,Lake Placid,Skating,"JAFFEE, Irving",USA,Men,10000M,Gold
1932,Lake Placid,Skating,"SHEA, John A.",USA,Men,1500M,Gold
1932,Lake Placid,Skating,"JAFFEE, Irving",USA,Men,5000M,Gold
1932,Lake Placid,Skating,"MURPHY, Edward",USA,Men,5000M,Silver
1932,Lake Placid,Skating,"SHEA, John A.",USA,Men,500M,Gold
