Year,City,Sport,Athlete,Country,Gender,Event,Medal
2006,Turin,Biathlon,"HANEVOLD, Halvard",NOR,Men,10KM,Silver
2006,Turin,Biathlon,"BJOERNDALEN, Ole Einar",NOR,Men,12.5Km Pursuit,Silver
2006,Turin,Biathlon,"BJOERNDALEN, Ole Einar",NOR,Men,15KM Mass Start,Bronze
2006,Turin,Biathlon,"HANEVOLD, Halvard",NOR,Men,20KM,Bronze
2006,Turin,Biathlon,"BJOERNDALEN, Ole Einar",NOR,Men,20KM,Silver
2006,Turin,Skiing,"AAMODT, Kjetil Andre",NOR,Men,Super-G,Gold
2006,Turin,Skiing,"PEDERSEN, Hilde G",NOR,Women,10KM,Bronze
2006,Turin,Skiing,"BJORGEN, Marit",NOR,Women,10KM,Silver
2006,Turin,Skiing,"ESTIL, Frode",NOR,Men,Combined 15 + 15KM Mass Start,Silver
2006,Turin,Skiing,"HETLAND, Tor Arne",NOR,Men,Team Sprint,Silver
2006,Turin,Skiing,"SVARTEDAL, Jens Arne",NOR,Men,Team Sprint,Silver
2006,Turin,Skiing,"TRAA, Kari",NOR,Women,Moguls,Silver
2006,Turin,Skiing,"MOAN, Magnus H.",NOR,Men,Individual,Bronze
2006,Turin,Skiing,"MOAN, Magnus H.",NOR,Men,Individual Sprint,Silver
2006,Turin,Skiing,"BYSTOEL, Lars",NOR,Men,K120 Individual (90M),Bronze
2006,Turin,Skiing,"BYSTOEL, Lars",NOR,Men,K120 Team (90M),Bronze
2006,Turin,Skiing,"INGEBRIGTSEN, Tommy",NOR,Men,K120 Team (90M),Bronze
2006,Turin,Skiing,"LJOEKELSOEY, Roar",NOR,Men,K120 Team (90M),Bronze
2006,Turin,Skiing,"ROMOEREN, Bjoern Einar",NOR,Men,K120 Team (90M),Bronze
2006,Turin,Skiing,"LJOEKELSOEY, Roar",NOR,Men,K90 Individual (70M),Bronze
2006,Turin,Skiing,"BYSTOEL, Lars",NOR,Men,K90 Individual (70M),Gold
2006,Turin,Skiing,"BUAAS, Kjersti",NOR,Women,Half-Pipe,Bronze
2006,Turin,Biathlon,"SIKORA, Tomasz",POL,Men,15KM Mass Start,Silver
2006,Turin,Skiing,"KOWALCZYK, Justyna",POL,Women,30KM,Bronze
2006,Turin,Biathlon,"AKHATOVA, Albina",RUS,Women,10KM Pursuit,Bronze
2006,Turin,Biathlon,"AKHATOVA, Albina",RUS,Women,15KM,Bronze
2006,Turin,Biathlon,"ISHMOURATOVA, Svetlana",RUS,Women,15KM,Gold
2006,Turin,Biathlon,"AKHATOVA, Albina",RUS,Women,4X6KM Relay,Gold
2006,Turin,Biathlon,"BOGALIY, Anna",RUS,Women,4X6KM Relay,Gold
2006,Turin,Biathlon,"ISHMOURATOVA, Svetlana",RUS,Women,4X6KM Relay,Gold
2006,Turin,Biathlon,"ZAITSEVA, Olga",RUS,Women,4X6KM Relay,Gold
2006,Turin,Biathlon,"KRUGLOV, Nikolay",RUS,Men,4X7.5KM Relay,Silver
2006,Turin,Biathlon,"ROSTOVTSEV, Pavel",RUS,Men,4X7.5KM Relay,Silver
2006,Turin,Biathlon,"TCHEPIKOV, Sergei",RUS,Men,4X7.5KM Relay,Silver
2006,Turin,Biathlon,"TCHEREZOV, Ivan",RUS,Men,4X7.5KM Relay,Silver
2006,Turin,Bobsleigh,"EGOROV, Filipp",RUS,Men,Four-Man,Silver
2006,Turin,Bobsleigh,"SELIVERSTOV, Alexei",RUS,Men,Four-Man,Silver
2006,Turin,Bobsleigh,"VOEVODA, Alexey",RUS,Men,Four-Man,Silver
2006,Turin,Bobsleigh,"ZOUBKOV, Alexandre",RUS,Men,Four-Man,Silver
2006,Turin,Luge,"DEMTSCHENKO, Albert",RUS,Men,Singles,Silver
2006,Turin,Skating,"KOSTOMAROV, Roman",RUS,Men,Ice Dancing,Gold
2006,Turin,Skating,"NAVKA, Tatiana",RUS,Women,Ice Dancing,Gold
2006,Turin,Skating,"PLYUSHCHENKO, Evgeny",RUS,Men,Individual,Gold
2006,Turin,Skating,"SLUTSKAYA, Irina",RUS,Women,Individual,Bronze
2006,Turin,Skating,"MARININ, Maxim",RUS,Men,Pairs,Gold
2006,Turin,Skating,"TOTMIANINA, Tatiana",RUS,Women,Pairs,Gold
2006,Turin,Skating,"DOROFEYEV, Dmitry",RUS,Men,500M,Silver
2006,Turin,Skating,"ZHUROVA, Svetlana",RUS,Women,500M,Gold
2006,Turin,Skating,"ABRAMOVA, Yekaterina",RUS,Women,Team Pursuit,Bronze
2006,Turin,Skating,"BARYSHEVA, Varvara",RUS,Women,Team Pursuit,Bronze
2006,Turin,Skating,"LIKHACHOVA, Galina",RUS,Women,Team Pursuit,Bronze
2006,Turin,Skating,"LOBYSHEVA, Yekaterina",RUS,Women,Team Pursuit,Bronze
2006,Turin,Skating,"VYSOKOVA, Svetlana",RUS,Women,Team Pursuit,Bronze
2006,Turin,Skiing,"TCHEPALOVA, Julija",RUS,Women,30KM,Silver
2006,Turin,Skiing,"BARANOVA-MASOLKINA, Natalia",RUS,Women,4X5KM Relay,Gold
2006,Turin,Skiing,"KURKINA, Larisa",RUS,Women,4X5KM Relay,Gold
2006,Turin,Skiing,"MEDVEDEVA-ABRUZOVA, Evgenia",RUS,Women,4X5KM Relay,Gold
2006,Turin,Skiing,"TCHEPALOVA, Julija",RUS,Women,4X5KM Relay,Gold
2006,Turin,Skiing,"DEMENTIEV, Eugeni",RUS,Men,50KM,Silver
2006,Turin,Skiing,"DEMENTIEV, Eugeni",RUS,Men,Combined 15 + 15KM Mass Start,Gold
2006,Turin,Skiing,"MEDVEDEVA-ABRUZOVA, Evgenia",RUS,Women,Combined 7.5 + 7.5Km Mass Start,Bronze
2006,Turin,Skiing,"SIDKO, Alena",RUS,Women,Sprint 1.5KM,Bronze
2006,Turin,Skiing,"ALYPOV, Ivan",RUS,Men,Team Sprint,Bronze
2006,Turin,Skiing,"ROTCHEV, Vassili",RUS,Men,Team Sprint,Bronze
2006,Turin,Skiing,"LEBEDEV, Vladimir",RUS,Men,Aerials,Bronze
2006,Turin,Bobsleigh,"ANNEN, Martin",SUI,Men,Four-Man,Bronze
2006,Turin,Bobsleigh,"GRAND, Cedric",SUI,Men,Four-Man,Bronze
2006,Turin,Bobsleigh,"HEFTI, Beat",SUI,Men,Four-Man,Bronze
2006,Turin,Bobsleigh,"LAMPARTER, Thomas",SUI,Men,Four-Man,Bronze
2006,Turin,Bobsleigh,"ANNEN, Martin",SUI,Men,Two-Man,Bronze
2006,Turin,Bobsleigh,"HEFTI, Beat",SUI,Men,Two-Man,Bronze
2006,Turin,Bobsleigh,"STAEHLI, Gregor",SUI,Men,Individual,Bronze
2006,Turin,Bobsleigh,"PEDERSEN, Maya",SUI,Women,Individual,Gold
2006,Turin,Curling,"BEELI, Binia",SUI,Women,Curling,Silver
2006,Turin,Curling,"KORMANN, Manuela",SUI,Women,Curling,Silver
2006,Turin,Curling,"MOSER, Michele",SUI,Women,Curling,Silver
2006,Turin,Curling,"OTT, Mirjam",SUI,Women,Curling,Silver
2006,Turin,Curling,"SPAELTY, Valeria",SUI,Women,Curling,Silver
2006,Turin,Skating,"LAMBIEL, Stephane",SUI,Men,Individual,Silver
2006,Turin,Skiing,"KERNEN, Bruno",SUI,Men,Downhill,Bronze
2006,Turin,Skiing,"SCHILD, Martina",SUI,Women,Downhill,Silver
2006,Turin,Skiing,"HOFFMANN, Ambrosi",SUI,Men,Super-G,Bronze
2006,Turin,Skiing,"LEU, Evelyne",SUI,Women,Aerials,Gold
2006,Turin,Skiing,"SCHOCH, Philipp",SUI,Men,Giant Parallel Slalom,Gold
2006,Turin,Skiing,"SCHOCH, Simon",SUI,Men,Giant Parallel Slalom,Silver
2006,Turin,Skiing,"MEULI, Daniela",SUI,Women,Giant Parallel Slalom,Gold
2006,Turin,Skiing,"FRIEDEN, Tanja",SUI,Women,Snowboard Cross,Gold
2006,Turin,Skiing,"ZIDEK, Radoslav",SVK,Men,Snowboard Cross,Silver
2006,Turin,Biathlon,"OLOFSSON, Anna Carin",SWE,Women,12.5KM Mass Start,Gold
2006,Turin,Biathlon,"OLOFSSON, Anna Carin",SWE,Women,7.5KM,Silver
2006,Turin,Curling,"BERGMAN, Ulrika",SWE,Women,Curling,Gold
2006,Turin,Curling,"LINDAHL, Cathrine",SWE,Women,Curling,Gold
2006,Turin,Curling,"LUND, Eva",SWE,Women,Curling,Gold
2006,Turin,Curling,"NORBERG, Anette",SWE,Women,Curling,Gold
2006,Turin,Curling,"SVAERD, Anna",SWE,Women,Curling,Gold
2006,Turin,Ice Hockey,"ALFREDSSON, Daniel",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"AXELSSON, Per Johan",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"BACKMAN, Christian",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"FORSBERG, Peter",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"HANNULA, Mika",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"HAVELID, Niclas",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"HOLMSTROM, Tomas",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"JONSSON, Jorgen",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"JONSSON, Kenny",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"KRONWALL, Niklas",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"LIDSTROM, Nicklas",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"LIV, Stefan",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"LUNDQVIST, Henrik",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"MODIN, Fredrik",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"OHLUND, Mattias",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"PAHLSSON, Samuel",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"SAMUELSSON, Mikael",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"SEDIN, Daniel",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"SEDIN, Henrik",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"SUNDIN, Mats",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"SUNDIN, Ronnie",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"TELLQVIST, Mikael",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"TJARNQVIST, Daniel",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"ZETTERBERG, Henrik",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"ANDERSSON, Cecilia",SWE,Women,Ice Hockey,Silver
2006,Turin,Ice Hockey,"ANDERSSON, Gunilla",SWE,Women,Ice Hockey,Silver
2006,Turin,Ice Hockey,"ASSERHOLT, Jenni",SWE,Women,Ice Hockey,Silver
2006,Turin,Ice Hockey,"EDSTRAND, Ann-Louise",SWE,Women,Ice Hockey,Silver
2006,Turin,Ice Hockey,"ELFSBERG, Joa",SWE,Women,Ice Hockey,Silver
2006,Turin,Ice Hockey,"ELIASSON, Emma",SWE,Women,Ice Hockey,Silver
2006,Turin,Ice Hockey,"HOLST, Erika",SWE,Women,Ice Hockey,Silver
2006,Turin,Ice Hockey,"JANSSON, Nanna",SWE,Women,Ice Hockey,Silver
2006,Turin,Ice Hockey,"LINDBERG, Ylva",SWE,Women,Ice Hockey,Silver
2006,Turin,Ice Hockey,"LINDQVIST, Jenny",SWE,Women,Ice Hockey,Silver
2006,Turin,Ice Hockey,"LUNDBERG, Kristina",SWE,Women,Ice Hockey,Silver
2006,Turin,Ice Hockey,"MARTIN, Kim",SWE,Women,Ice Hockey,Silver
2006,Turin,Ice Hockey,"NEVALAINEN, Frida",SWE,Women,Ice Hockey,Silver
2006,Turin,Ice Hockey,"O KONOR, Emilie",SWE,Women,Ice Hockey,Silver
2006,Turin,Ice Hockey,"ROOTH, Maria",SWE,Women,Ice Hockey,Silver
2006,Turin,Ice Hockey,"RUNDQVIST, Danijela",SWE,Women,Ice Hockey,Silver
2006,Turin,Ice Hockey,"SJOLANDER, Therese",SWE,Women,Ice Hockey,Silver
2006,Turin,Ice Hockey,"TIMGLAS, Katarina",SWE,Women,Ice Hockey,Silver
2006,Turin,Ice Hockey,"VIKMAN, Anna",SWE,Women,Ice Hockey,Silver
2006,Turin,Ice Hockey,"WINBERG, Pernilla",SWE,Women,Ice Hockey,Silver
2006,Turin,Skiing,"PAERSON, Anja",SWE,Women,Alpine Combined,Bronze
2006,Turin,Skiing,"PAERSON, Anja",SWE,Women,Downhill,Bronze
2006,Turin,Skiing,"OTTOSSON, Anna",SWE,Women,Giant Slalom,Bronze
2006,Turin,Skiing,"PAERSON, Anja",SWE,Women,Slalom,Gold
2006,Turin,Skiing,"FREDRIKSSON, Mathias",SWE,Men,4X10KM Relay,Bronze
2006,Turin,Skiing,"LARSSON, Mats",SWE,Men,4X10KM Relay,Bronze
2006,Turin,Skiing,"OLSSON, Johan",SWE,Men,4X10KM Relay,Bronze
2006,Turin,Skiing,"SOEDERGREN, Anders",SWE,Men,4X10KM Relay,Bronze
2006,Turin,Skiing,"FREDRIKSSON, Thobias",SWE,Men,Sprint 1.5KM,Bronze
2006,Turin,Skiing,"LIND, Bjoern",SWE,Men,Sprint 1.5KM,Gold
2006,Turin,Skiing,"FREDRIKSSON, Thobias",SWE,Men,Team Sprint,Gold
2006,Turin,Skiing,"LIND, Bjoern",SWE,Men,Team Sprint,Gold
2006,Turin,Skiing,"ANDERSSON, Lina",SWE,Women,Team Sprint,Gold
2006,Turin,Skiing,"DAHLBERG, Anna",SWE,Women,Team Sprint,Gold
2006,Turin,Biathlon,"EFREMOVA, Lilia",UKR,Women,7.5KM,Bronze
2006,Turin,Skating,"GONCHAROV, Ruslan",UKR,Men,Ice Dancing,Bronze
2006,Turin,Skating,"GRUSHINA, Elena",UKR,Women,Ice Dancing,Bronze
2006,Turin,Bobsleigh,"FLEMING, Valerie",USA,Women,Two-Man,Silver
2006,Turin,Bobsleigh,"ROHBOCK, Shauna",USA,Women,Two-Man,Silver
2006,Turin,Curling,"BAIRD, Scott",USA,Men,Curling,Bronze
2006,Turin,Curling,"FENSON, Pete",USA,Men,Curling,Bronze
2006,Turin,Curling,"POLO, Joe",USA,Men,Curling,Bronze
2006,Turin,Curling,"ROJESKI, Shawn",USA,Men,Curling,Bronze
2006,Turin,Curling,"SHUSTER, John",USA,Men,Curling,Bronze
2006,Turin,Ice Hockey,"CAHOW, Caitlin",USA,Women,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"CHU, Julie",USA,Women,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"DARWITZ, Natalie",USA,Women,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"DREYER, Pam",USA,Women,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"DUNN-LUOMA, Tricia",USA,Women,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"ENGSTROM, Molly",USA,Women,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"GUNN, Chanda",USA,Women,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"HAGERMAN, Jamie",USA,Women,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"INSALACO, Kim",USA,Women,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"KAUTH, Kathleen",USA,Women,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"KENNEDY, Courtney",USA,Women,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"KING, Katie",USA,Women,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"KING, Kristin",USA,Women,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"PARSONS, Sarah",USA,Women,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"POTTER, Jenny",USA,Women,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"RESOR, Helen",USA,Women,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"RUGGIERO, Angela",USA,Women,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"STEPHENS, Kelly",USA,Women,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"WALL, Lyndsay",USA,Women,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"WENDELL, Krissy",USA,Women,Ice Hockey,Bronze
2006,Turin,Skating,"AGOSTO, Benjamin",USA,Men,Ice Dancing,Silver
2006,Turin,Skating,"BELBIN, Tanith",USA,Women,Ice Dancing,Silver
2006,Turin,Skating,"COHEN, Sasha",USA,Women,Individual,Silver
2006,Turin,Skating,"OHNO, Apolo Anton",USA,Men,1000M,Bronze
2006,Turin,Skating,"IZYKOWSKI, Alex",USA,Men,5000M Relay,Bronze
2006,Turin,Skating,"KEPKA, J.p.",USA,Men,5000M Relay,Bronze
2006,Turin,Skating,"OHNO, Apolo Anton",USA,Men,5000M Relay,Bronze
2006,Turin,Skating,"SMITH, Rusty",USA,Men,5000M Relay,Bronze
2006,Turin,Skating,"OHNO, Apolo Anton",USA,Men,500M,Gold
2006,Turin,Skating,"HEDRICK, Chad",USA,Men,10000M,Silver
2006,Turin,Skating,"DAVIS, Shani",USA,Men,1000M,Gold
2006,Turin,Skating,"CHEEK, Joey",USA,Men,1000M,Silver
2006,Turin,Skating,"HEDRICK, Chad",USA,Men,1500M,Bronze
2006,Turin,Skating,"DAVIS, Shani",USA,Men,1500M,Silver
2006,Turin,Skating,"HEDRICK, Chad",USA,Men,5000M,Gold
2006,Turin,Skating,"CHEEK, Joey",USA,Men,500M,Gold
2006,Turin,Skiing,"LIGETY, Ted",USA,Men,Alpine Combined,Gold
2006,Turin,Skiing,"MANCUSO, Julia",USA,Women,Giant Slalom,Gold
2006,Turin,Skiing,"DAWSON, Toby",USA,Men,Moguls,Bronze
2006,Turin,Skiing,"FLETCHER, Rosey",USA,Women,Giant Parallel Slalom,Bronze
2006,Turin,Skiing,"WHITE, Shaun",USA,Men,Half-Pipe,Gold
2006,Turin,Skiing,"KASS, Danny",USA,Men,Half-Pipe,Silver
2006,Turin,Skiing,"TETER, Hannah",USA,Women,Half-Pipe,Gold
2006,Turin,Skiing,"BLEILER, Gretchen",USA,Women,Half-Pipe,Silver
2006,Turin,Skiing,"WESCOTT, Seth",USA,Men,Snowboard Cross,Gold
2006,Turin,Skiing,"JACOBELLIS, Lindsey",USA,Women,Snowboard Cross,Silver
2010,Vancouver,Skiing,"LASSILA, Lydia",AUS,Women,Aerials,Gold
2010,Vancouver,Skiing,"BEGG-SMITH, Dale",AUS,Men,Moguls,Silver
2010,Vancouver,Skiing,"BRIGHT, Torah",AUS,Women,Half-Pipe,Gold
2010,Vancouver,Biathlon,"SUMANN, Christoph",AUT,Men,12.5Km Pursuit,Silver
2010,Vancouver,Biathlon,"EDER, Simon",AUT,Men,4X7.5KM Relay,Silver
2010,Vancouver,Biathlon,"LANDERTINGER, Dominik",AUT,Men,4X7.5KM Relay,Silver
2010,Vancouver,Biathlon,"MESOTITSCH, Daniel",AUT,Men,4X7.5KM Relay,Silver
2010,Vancouver,Biathlon,"SUMANN, Christoph",AUT,Men,4X7.5KM Relay,Silver
2010,Vancouver,Luge,"LINGER, Andreas",AUT,Men,Doubles,Gold
2010,Vancouver,Luge,"LINGER, Wolfgang",AUT,Men,Doubles,Gold
2010,Vancouver,Luge,"REITHMAYER, Nina",AUT,Women,Singles,Silver
2010,Vancouver,Skiing,"GOERGL, Elisabeth",AUT,Women,Downhill,Bronze
2010,Vancouver,Skiing,"GOERGL, Elisabeth",AUT,Women,Giant Slalom,Bronze
2010,Vancouver,Skiing,"SCHILD, Marlies",AUT,Women,Slalom,Silver
2010,Vancouver,Skiing,"FISCHBACHER, Andrea",AUT,Women,Super-G,Gold
2010,Vancouver,Skiing,"MATT, Andreas",AUT,Men,Ski Cross,Silver
2010,Vancouver,Skiing,"GRUBER, Bernhard",AUT,Men,Sprint K120,Bronze
2010,Vancouver,Skiing,"GOTTWALD, Felix",AUT,Men,"Team, 4X5 KM",Gold
2010,Vancouver,Skiing,"GRUBER, Bernhard",AUT,Men,"Team, 4X5 KM",Gold
2010,Vancouver,Skiing,"KREINER, David",AUT,Men,"Team, 4X5 KM",Gold
2010,Vancouver,Skiing,"STECHER, Mario",AUT,Men,"Team, 4X5 KM",Gold
2010,Vancouver,Skiing,"SCHLIERENZAUER, Gregor",AUT,Men,K120 Individual (90M),Bronze
2010,Vancouver,Skiing,"KOFLER, Andreas",AUT,Men,K120 Team (90M),Gold
2010,Vancouver,Skiing,"LOITZL, Wolfgang",AUT,Men,K120 Team (90M),Gold
2010,Vancouver,Skiing,"MORGENSTERN, Thomas",AUT,Men,K120 Team (90M),Gold
2010,Vancouver,Skiing,"SCHLIERENZAUER, Gregor",AUT,Men,K120 Team (90M),Gold
2010,Vancouver,Skiing,"SCHLIERENZAUER, Gregor",AUT,Men,K90 Individual (70M),Bronze
2010,Vancouver,Skiing,"KARL, Benjamin",AUT,Men,Giant Parallel Slalom,Silver
2010,Vancouver,Skiing,"KREINER, Marion",AUT,Women,Giant Parallel Slalom,Bronze
2010,Vancouver,Biathlon,"DOMRACHEVA, Darya",BLR,Women,15KM,Bronze
2010,Vancouver,Biathlon,"NOVIKOV, Sergey",BLR,Men,20KM,Silver
2010,Vancouver,Skiing,"GRISHIN, Alexei",BLR,Men,Aerials,Gold
2010,Vancouver,Bobsleigh,"BISSETT, David",CAN,Men,Four-Man,Bronze
2010,Vancouver,Bobsleigh,"BROWN, Lascelles",CAN,Men,Four-Man,Bronze
2010,Vancouver,Bobsleigh,"Le BIHAN, Chris",CAN,Men,Four-Man,Bronze
2010,Vancouver,Bobsleigh,"RUSH, Lyndon",CAN,Men,Four-Man,Bronze
2010,Vancouver,Bobsleigh,"HUMPHRIES, Kaillie",CAN,Women,Two-Man,Gold
2010,Vancouver,Bobsleigh,"MOYSE, Heather",CAN,Women,Two-Man,Gold
2010,Vancouver,Bobsleigh,"BROWN, Shelley-Ann",CAN,Women,Two-Man,Silver
2010,Vancouver,Bobsleigh,"UPPERTON, Helen",CAN,Women,Two-Man,Silver
2010,Vancouver,Bobsleigh,"MONTGOMERY, Jon",CAN,Men,Individual,Gold
2010,Vancouver,Curling,"ENRIGHT, Adam",CAN,Men,Curling,Gold
2010,Vancouver,Curling,"HEBERT, Ben",CAN,Men,Curling,Gold
2010,Vancouver,Curling,"KENNEDY, Marc",CAN,Men,Curling,Gold
2010,Vancouver,Curling,"MARTIN, Kevin",CAN,Men,Curling,Gold
2010,Vancouver,Curling,"MORRIS, John",CAN,Men,Curling,Gold
2010,Vancouver,Curling,"BARTEL, Cori",CAN,Women,Curling,Silver
2010,Vancouver,Curling,"BERNARD, Cheryl",CAN,Women,Curling,Silver
2010,Vancouver,Curling,"DARBYSHIRE, Carolyn",CAN,Women,Curling,Silver
2010,Vancouver,Curling,"MOORE, Kristie",CAN,Women,Curling,Silver
2010,Vancouver,Curling,"O CONNOR, Susan",CAN,Women,Curling,Silver
2010,Vancouver,Ice Hockey,"BERGERON, Patrice",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"BOYLE, Dan",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"BRODEUR, Martin",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"CROSBY, Sidney",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"DOUGHTY, Drew",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"FLEURY, Marc-Andre",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"GETZLAF, Ryan",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"HEATLEY, Dany",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"IGINLA, Jarome",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"KEITH, Duncan",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"LUONGO, Roberto",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"MARLEAU, Patrick",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"MORROW, Brenden",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"NASH, Rick",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"NIEDERMAYER, Scott",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"PERRY, Corey",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"PRONGER, Chris",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"RICHARDS, Mike",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"SEABROOK, Brent",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"STAAL, Eric",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"THORNTON, Joe",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"TOEWS, Jonathan",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"WEBER, Shea",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"AGOSTA, Meghan",CAN,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"APPS, Gillian",CAN,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"BONHOMME, Tessa",CAN,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"BOTTERILL, Jennifer",CAN,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"HEFFORD, Jayna",CAN,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"IRWIN, Haley",CAN,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"JOHNSTON, Rebecca",CAN,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"KELLAR, Becky",CAN,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"KINGSBURY, Gina",CAN,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"LABONTE, Charline",CAN,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"MACLEOD, Carla",CAN,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"MIKKELSON, Meaghan",CAN,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"OUELLETTE, Caroline",CAN,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"PIPER, Cherie",CAN,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"POULIN, Marie-Philip",CAN,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"SOSTORICS, Colleen",CAN,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"ST-PIERRE, Kim",CAN,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"SZABADOS, Shannon",CAN,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"VAILLANCOURT, Sarah",CAN,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"WARD, Catherine",CAN,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"WICKENHEISER, Hayley",CAN,Women,Ice Hockey,Gold
2010,Vancouver,Skating,"MOIR, Scott",CAN,Men,Ice Dancing,Gold
2010,Vancouver,Skating,"VIRTUE, Tessa",CAN,Women,Ice Dancing,Gold
2010,Vancouver,Skating,"ROCHETTE, Joannie",CAN,Women,Individual,Bronze
2010,Vancouver,Skating,"GREGG, Jessica",CAN,Women,3000M Relay,Silver
